24.3744,48.4928,264.627,358.379,322.882
24.3745,48.4932,264.628,358.379,322.881
24.3745,48.4935,264.629,358.38,322.881
24.3746,48.4938,264.63,358.38,322.88
24.3746,48.4941,264.631,358.38,322.88
24.3747,48.4944,264.631,358.38,322.879
24.3748,48.4947,264.632,358.38,322.879
24.3749,48.495,264.633,358.38,322.878
24.375,48.4953,264.634,358.38,322.878
24.3751,48.4956,264.634,358.38,322.877
24.3752,48.4958,264.635,358.38,322.877
24.3753,48.4961,264.636,358.38,322.877
24.3754,48.4963,264.636,358.38,322.876
24.3755,48.4965,264.637,358.38,322.876
24.3757,48.4967,264.638,358.38,322.876
24.3758,48.4969,264.638,358.38,322.875
24.376,48.4971,264.639,358.38,322.875
24.3761,48.4973,264.639,358.38,322.875
24.3763,48.4975,264.639,358.38,322.874
24.3764,48.4976,264.64,358.38,322.874
24.3766,48.4978,264.64,358.38,322.874
24.3767,48.4979,264.641,358.38,322.874
24.3769,48.4981,264.641,358.38,322.873
24.377,48.4982,264.641,358.38,322.873
24.3771,48.4983,264.642,358.38,322.873
24.3772,48.4985,264.642,358.38,322.873
24.3773,48.4986,264.642,358.38,322.872
24.3774,48.4988,264.643,358.38,322.872
24.3775,48.4989,264.643,358.38,322.872
24.3775,48.4991,264.644,358.38,322.872
24.3775,48.4993,264.644,358.38,322.871
24.3775,48.4995,264.645,358.38,322.871
24.3775,48.4998,264.645,358.38,322.871
24.3775,48.5,264.646,358.38,322.87
24.3775,48.5003,264.647,358.38,322.87
24.3774,48.5006,264.648,358.38,322.869
24.3773,48.5009,264.648,358.38,322.869
24.3772,48.5012,264.649,358.38,322.868
24.3771,48.5016,264.65,358.38,322.868
24.377,48.5019,264.651,358.38,322.867
24.3769,48.5023,264.652,358.38,322.866
24.3767,48.5027,264.653,358.38,322.866
24.3766,48.5031,264.654,358.38,322.865
24.3764,48.5036,264.655,358.38,322.864
24.3762,48.504,264.657,358.38,322.864
24.376,48.5044,264.658,358.38,322.863
24.3758,48.5049,264.659,358.38,322.862
24.3756,48.5054,264.66,358.38,322.861
24.3754,48.5058,264.662,358.38,322.861
24.3752,48.5063,264.663,358.38,322.86
24.3749,48.5068,264.664,358.38,322.859
24.3747,48.5073,264.665,358.38,322.858
24.3745,48.5079,264.667,358.38,322.857
24.3742,48.5084,264.668,358.38,322.857
24.374,48.5089,264.67,358.38,322.856
24.3738,48.5094,264.671,358.38,322.855
24.3735,48.51,264.672,358.38,322.854
24.3733,48.5105,264.674,358.38,322.853
24.3731,48.5111,264.675,358.38,322.852
24.3728,48.5117,264.677,358.38,322.851
24.3726,48.5123,264.678,358.381,322.85
24.3724,48.5128,264.68,358.381,322.849
24.3721,48.5134,264.682,358.381,322.848
24.3719,48.514,264.683,358.381,322.847
24.3717,48.5147,264.685,358.381,322.846
24.3715,48.5153,264.686,358.381,322.845
24.3713,48.5159,264.688,358.381,322.844
24.3711,48.5165,264.69,358.381,322.843
24.3709,48.5171,264.691,358.381,322.842
24.3707,48.5177,264.693,358.381,322.841
24.3705,48.5183,264.694,358.381,322.84
24.3704,48.5189,264.696,358.381,322.839
24.3703,48.5195,264.698,358.381,322.838
24.3701,48.5201,264.699,358.381,322.837
24.3701,48.5207,264.701,358.381,322.836
24.37,48.5214,264.702,358.381,322.835
24.3699,48.5219,264.704,358.381,322.834
24.3699,48.5225,264.706,358.381,322.833
24.3699,48.5231,264.707,358.381,322.832
24.3699,48.5237,264.709,358.381,322.831
24.37,48.5244,264.71,358.381,322.83
24.3701,48.525,264.712,358.381,322.829
24.3702,48.5257,264.714,358.381,322.828
24.3703,48.5264,264.716,358.381,322.827
24.3704,48.5271,264.718,358.381,322.826
24.3706,48.5279,264.72,358.381,322.825
24.3707,48.5287,264.722,358.381,322.823
24.3708,48.5296,264.724,358.381,322.822
24.371,48.5306,264.727,358.382,322.82
24.3711,48.5317,264.73,358.382,322.818
24.3711,48.5329,264.733,358.382,322.817
24.3712,48.5342,264.736,358.382,322.814
24.3711,48.5356,264.74,358.382,322.812
24.371,48.5372,264.744,358.382,322.81
24.3709,48.5389,264.749,358.382,322.807
24.3706,48.5407,264.753,358.382,322.804
24.3702,48.5427,264.759,358.382,322.8
24.3697,48.5449,264.765,358.382,322.797
